art351;Furniture Design and Making
art352;Furniture Design and Production
art353;Intermediate Ceramic Art
art360;Topics in Studio Art and Practice
art361;Critical Ideas in Contemporary Art
art390;Intermediate Drawing
art391;Intermediate Drawing Topics
art392;Intermediate Painting
art393;Intermediate Painting Topics
art400;Interdisciplinary Visual Arts Senior Studio
art421;Video Art
art427;Special Topics in Surface Design
art428;Senior Thesis in Fiber Arts
art440;Senior Thesis in Photomedia
art450;Individual Projects in Printmaking
art453;3D4M Senior Studio
art457;Artist Handmade Books
art458;Alternative Approaches to Drawing
art490;Advanced Drawing
art491;Advanced Drawing Topics
art492;Advanced Painting: The Figure
art493;Advanced Painting Topics
art494;Senior Seminar in Painting and Drawing
art496;Art Internship
art497;Study Abroad-Studio Individual Projects
art498;Individual Projects - Art
art512;Graduate Seminar
art515;Graduate Studio Photomedia
art540;Fiber Arts
art550;Printmaking
art553;Ceramic Art
art590;Interdisciplinary Graduate Seminar in Contemporary Practices
art591;Graduate Studio: Drawing
art592;Graduate Studio: Painting
art594;Graduate Seminar in Painting and Drawing
art595;Master of Fine Arts Research Project
art600;Independent Study or Research
art700;Master's Thesis
arth201;Survey of Western Art-Ancient
arth202;Survey of Western Art-Medieval and Renaissance
arth203;Survey of Western Art-Modern
arth205;Survey of Tribal Art
arth206;Survey of Native-North American Art
arth212;Chinese Art and Visual Culture
arth214;Art of India: Mohenjo-Daro to the Mughals
arth215;The Arts of Japan: A Visual and Cultural History
arth230;The African-American Tradition: A Transatlantic View of Art and Culture
arth233;Survey of Native Art of the Pacific Northwest Coast
arth250;Rome
arth260;Fashion. Nation. and Culture
arth261;Italian Cities
arth290;History of Architecture
arth306;Indian Art of South Asia
arth309;Topics in Art History
arth310;Chinese Art and Archaeology Neolithic to Han Dynasty
arth311;Arts of Imperial China
arth312;Art and Empire in India. 1750-1900
arth313;East Asian Art
arth314;Modern and Contemporary Art in India
arth315;Buddhist Art and Material Culture of East Asia
arth317;Chado-Japanese Esthetics
arth318;Japanese Prints 1600-Present
arth331;Native Art of the Pacific Northwest Coast
arth337;African Art and Society
arth340;Pre-Classical Art and Archaeology
arth341;Greek Art and Archaeology
arth342;Roman Art and Archaeology
arth343;Hellenistic Art and Archaeology
arth351;Early Medieval and Byzantine Art
arth352;High and Late Medieval Art
arth361;Italian Renaissance Art
arth366;Northern Renaissance Art
arth373;Southern Baroque Art
arth374;Northern Baroque Art
arth380;Nineteenth- and Twentieth-Century Art
arth381;Art Since World War II
arth382;Theory and Practice of Art Criticism
arth384;American Art
arth397;Art in Rome: Augustus to Mussolini
arth399;Study Abroad: Art History Individual Projects
arth400;ART History and Criticism
arth411;Chinese Painting Experiences. 900-1800
arth412;Art History and the Study of Chinese Bronzes
arth413;Selected Topics in Chinese Art
arth414;Topics in South Asian Art
arth419;Japanese Architecture
arth420;Art of the Japanese Print
arth421;Topics in Art and Visual Cultures: Japan
arth432;Oceanic Art
arth433;Northern Northwest Coast Native-American Art: Methodologies in Stylistic Analysis
arth434;Native-American Art and Ceremony of the Southern and Central Northwest Coast
arth435;Thematic Studies in Native-American Art
arth436;History of the Arts of Africa I
arth437;History of the Arts of Africa II
arth438;History of the Arts of Africa III
arth442;Greek Painting
arth443;Roman Painting
arth444;Greek and Roman Sculpture
arth446;Greek Architecture
arth447;The Archaeology of Early Italy
arth448;The Archaeology of Italy
arth451;Topics in Early Christian and Byzantine Art and Architecture
arth452;Art. Religion. and Politics in the Early Christian Period. 300-700 AD
arth453;Art. Religion. and Politics in Byzantium. 700-1453 AD
arth455;Special Studies in Gothic Art and Architecture
arth460;Topics in Northern European Art
arth461;Early Renaissance Painting in Italy
arth462;High Renaissance Painting in Italy
arth464;Late Renaissance Painting in Italy
arth466;High Renaissance Painting in Venice
arth471;Rome in the Seventeenth Century
arth479;Representations of the Other in 19th Century Art
arth480;Art Museums: History. Theory. Practice
arth483;Post-Impressionism to 1918
arth484;Topics in Modern Art
arth485;Italian Futurism. Dada. Surrealism
arth486;Abstract Expressionism: History and Myth
arth488;American Architecture
arth490;Nineteenth-Century Architecture
arth491;Twentieth-Century Architecture
arth492;Alternative Art Forms Since 1960
arth493;Architecture Since 1945
arth494;Paris: Architecture and Urbanism
arth497;Special Topics in Art in Rome
arth498;Individual Projects. Undergraduate Practicum
arth499;Individual Projects
arth500;Methods of Art History
arth501;Seminar in the General Field of Art
arth504;Methods of Art History: Faculty Research
arth509;Seminar in Special Topics in Art History
arth511;Seminar in Chinese Art
arth514;Seminar in South Asian Art
arth515;Seminar in Japanese Art
arth520;Topics in Tribal Art
arth521;Topics in Asian Art
arth522;Topics in Ancient. Classical. and Medieval Art
arth523;Topics in Italian and Northern Renaissance Art
arth524;Topics in Baroque and Eighteenth Century Western Art
arth525;Topics in Modern and Contemporary Art and Architecture
arth531;Seminar in Tribal Art
arth533;Seminar in North American Native Art
arth541;Seminar in Greek and Roman Art
arth551;Seminar in Early Christian. Byzantine. and/or Medieval Art and Architecture
arth561;Seminar in Italian Renaissance Art
arth566;Seminar in North European Art
arth577;Seminar in Baroque Art
arth581;Seminar in Modern Art
arth590;Seminar in Criticism of Contemporary Art
arth591;Seminar in Twentieth-Century Architecture
arth592;Seminar in American Architecture
arth597;Graduate Internship
arth598;Master's Practicum
arth599;Reading and Writing Projects
arth600;Independent Study or Research
arth700;Master's Thesis
arth800;Doctoral Dissertation
as101;Foundations of the United States Air Force I
as102;Foundations in the United States Air Force II
as103;Foundations in the United States Air Force III
as211;The Evolution of Air and Space Power I
as212;The Evolution of Air and Space Power II
as213;The Evolution of Air and Space Power III
as250;Aerospace Studies Leadership Laboratory
as331;Aerospace Studies 300
as332;Aerospace Studies 300
as333;Aerospace Studies 300
as431;Aerospace Studies 400
as432;Aerospace Studies 400
as433;Aerospace Studies 400
asian200;Introduction to Asian Languages and Literature
asian201;Literature and Culture of China: Ancient and Classical
asian202;Literature and Culture of Japan: Traditional Japan
asian203;Literature and Culture of Ancient and Classical India
asian204;Literature and Culture of China from Tradition to Modernity
asian205;Literature and Culture of Japan from Tradition to Modernity
asian206;Literature and Culture of South Asia from Tradition to Modernity
asian207;Special Topics in Literature and Culture of Asia
asian211;Languages and Cultures of China
asian263;Great Works of Asian Literature
asian401;Introduction to Asian Linguistics
asian404;Writing Systems
asian405;Advanced Problems in Asian Linguistics
asian411;Buddhist Literature
asian494;Ramayana in Comparative Perspective
asian498;Special Topics
asian503;Seminar in Asian Linguistics
asian510;Teaching Asian Languages
asian580;Seminar in Hinduism Studies
asian585;Seminar in Buddhism
asian600;Independent Study or Research
asian700;Master's Thesis
asian800;Doctoral Dissertation
asl101;Elementary American Sign Language I
asl102;Elementary American Sign Language II
asl103;Elementary American Sign Language III
asl134;Intensive First Year ASL
asl201;Intermediate American Sign Language I
asl202;Intermediate American Sign Language II
asl203;Intermediate American Sign Language III
asl305;Deaf Studies
asl306;Deaf History
asl495;Literature and Poetry
asl499;Independent Study or Research
astbio115;Astrobiology: Life in the Universe
astbio501;Astrobiology Disciplines
astbio502;Astrobiology Topics
astr101;Astronomy
astr102;Introduction to Astronomy
astr105;Exploring the Moon
astr115;Astrobiology: Life in the Universe
astr150;The Planets
astr190;Modern Topics in Astronomy for Non-Science Majors
astr192;Pre-Major in Astronomy Research Seminar
astr201;The Universe and the Origin of Life
astr210;Distance and Time: Size and Age in the Universe
astr211;The Universe and Change
astr270;Public Outreach in Astronomy
astr300;Introduction to Programming for Astronomical Applications
astr301;Astronomy for Scientists and Engineers
astr313;Science in Civilization: Physics and Astrophysics Since 1850
astr321;The Solar System
astr322;The Contents of Our Galaxy
astr323;Extragalactic Astronomy and Cosmology
astr400;Undergraduate Research Seminar
astr421;Stellar Observations and Theory
astr423;High-Energy Astrophysics
astr425;Cosmology
astr427;Methods of Computational Astrophysics
astr480;Introduction to Astronomical Data Analysis
astr481;Introduction to Astronomical Observation
astr482;Writing Scientific Papers
astr497;Topics in Current Astronomy
astr498;Independent Study
astr499;Undergraduate Research
astr500;Practical Methods for Teaching Astronomy
astr507;Physical Foundations of Astrophysics I
astr508;Physical Foundations of Astrophysics II
astr509;Physical Foundations of Astrophysics III
astr510;Nuclear Astrophysics
astr511;Galactic Structure
astr512;Extragalactic Astronomy
astr513;Cosmology and Particle Astrophysics
astr519;Radiative Processes in Astrophysics
astr521;Stellar Atmospheres
astr531;Stellar Interiors
astr532;Stellar Evolution
astr541;Interstellar Matter
astr555;Planetary Atmospheres
astr557;Origin of the Solar System
astr561;High Energy Astrophysics
astr575;Seminar in Astronomy
astr576;Astronomy Colloquium
astr581;Techniques in Optical Astronomy
astr597;Topics in Observational Astrophysics
astr598;Topics in Theoretical Astrophysics
astr599;Advanced Astronomy Seminar
astr600;Independent Study or Research
astr700;Master's Thesis
astr800;Doctoral Dissertation
atms101;Weather
atms111;Global Warming: Understanding the Issues
atms211;Climate and Climate Change
atms212;Air Pollution: From Urban Smog to the Ozone Hole
atms220;Exploring the Atmospheric Sciences
atms301;Introduction to Atmospheric Sciences
atms321;The Science of Climate
atms340;Introduction to Thermodynamics and Cloud Processes
atms341;Atmospheric Radiative Transfer
atms358;Fundamentals of Atmospheric Chemistry
atms370;Atmospheric Structure and Analysis
atms380;Weather and Climate Prediction
atms390;Honors Tutorial in Atmospheric Sciences
atms431;Boundary-Layer Meteorology
atms441;Atmospheric Motions I
atms442;Atmospheric Motions II
atms444;Design and Application of Ensemble Prediction Systems
atms451;Instruments and Observations
atms452;Weather Forecasting and Advanced Synoptic Meteorology
atms458;Air Pollution Chemistry
atms460;Water in the Environment
atms475;Current Research in Climate Science Seminar
atms480;Air-Quality Modeling
atms490;Current Weather Analysis
atms492;Readings in Meteorology or Climatology
atms501;Fundamentals of Physics and Chemistry of the Atmosphere
atms502;Introduction to Synoptic Meteorology
atms503;Atmospheric Motions I
atms504;Atmospheric Motions II
atms505;Introduction to Fluid Dynamics
atms508;Geochemical Cycles
atms509;Geophysical Fluid Dynamics I
atms510;Physics of Ice
atms511;Snow and Ice on the Earth's Surface
